"","name","place","is_in","population","osm_id","Month","price","crop"
"393","Magugu","village",NA,13064,-1542787191,1,1075.1408731907,"maize"
"394","Magugu","village",NA,13064,-1542787191,2,1094.19660001172,"maize"
"395","Magugu","village",NA,13064,-1542787191,3,1086.90645857572,"maize"
"396","Magugu","village",NA,13064,-1542787191,4,1048.55541579612,"maize"
"397","Magugu","village",NA,13064,-1542787191,5,1020.85386110412,"maize"
"398","Magugu","village",NA,13064,-1542787191,6,1015.79949357928,"maize"
"399","Magugu","village",NA,13064,-1542787191,7,1008.18157364143,"maize"
"400","Magugu","village",NA,13064,-1542787191,8,981.121354614794,"maize"
"401","Viwanja Sitini","village",NA,17008,1532925283,1,1047.61738256813,"maize"
"402","Viwanja Sitini","village",NA,17008,1532925283,2,990.198822351428,"maize"
"403","Viwanja Sitini","village",NA,17008,1532925283,3,987.56631766629,"maize"
"404","Viwanja Sitini","village",NA,17008,1532925283,4,973.694388727853,"maize"
"405","Viwanja Sitini","village",NA,17008,1532925283,5,951.972861514419,"maize"
"406","Viwanja Sitini","village",NA,17008,1532925283,6,954.78746499339,"maize"
"407","Viwanja Sitini","village",NA,17008,1532925283,7,975.63810153214,"maize"
"408","Viwanja Sitini","village",NA,17008,1532925283,8,987.160500762269,"maize"
"409","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,1,974.939197369678,"maize"
"410","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,2,953.566359969718,"maize"
"411","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,3,961.132388034991,"maize"
"412","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,4,932.595230630288,"maize"
"413","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,5,909.267016365162,"maize"
"414","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,6,878.777865574133,"maize"
"415","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,7,903.225308297982,"maize"
"416","Kibakwe","town","Mpwapwa;Dodoma;Tanzania",10000,965844399,8,898.431629895205,"maize"
"417","Murubona","village",NA,21788,1363314639,1,960.852233818398,"maize"
"418","Murubona","village",NA,21788,1363314639,2,947.666799692638,"maize"
"419","Murubona","village",NA,21788,1363314639,3,905.631181298994,"maize"
"420","Murubona","village",NA,21788,1363314639,4,868.111759394581,"maize"
"421","Murubona","village",NA,21788,1363314639,5,859.057843071577,"maize"
"422","Murubona","village",NA,21788,1363314639,6,839.626869280698,"maize"
"423","Murubona","village",NA,21788,1363314639,7,831.475872329236,"maize"
"424","Murubona","village",NA,21788,1363314639,8,834.165348014234,"maize"
"425","Ngando","village",NA,10054,1297709573,1,1051.69240226811,"maize"
"426","Ngando","village",NA,10054,1297709573,2,1026.52450005039,"maize"
"427","Ngando","village",NA,10054,1297709573,3,1042.51270722013,"maize"
"428","Ngando","village",NA,10054,1297709573,4,1021.70660148825,"maize"
"429","Ngando","village",NA,10054,1297709573,5,988.653528822658,"maize"
"430","Ngando","village",NA,10054,1297709573,6,1003.42959061229,"maize"
"431","Ngando","village",NA,10054,1297709573,7,993.087099724629,"maize"
"432","Ngando","village",NA,10054,1297709573,8,993.530959767131,"maize"
"433","Kongwa","town",NA,309973,943235403,1,1066.98601831897,"maize"
"434","Kongwa","town",NA,309973,943235403,2,1009.3906262401,"maize"
"435","Kongwa","town",NA,309973,943235403,3,997.007949246001,"maize"
"436","Kongwa","town",NA,309973,943235403,4,976.745109888412,"maize"
"437","Kongwa","town",NA,309973,943235403,5,945.347549126344,"maize"
"438","Kongwa","town",NA,309973,943235403,6,935.315164156572,"maize"
"439","Kongwa","town",NA,309973,943235403,7,955.277518925886,"maize"
"440","Kongwa","town",NA,309973,943235403,8,960.463417330601,"maize"
"441","Ushirombo","town","Geita,Igulwa",23428,-891260704,1,1115.82147935152,"maize"
"442","Ushirombo","town","Geita,Igulwa",23428,-891260704,2,1089.06921977092,"maize"
"443","Ushirombo","town","Geita,Igulwa",23428,-891260704,3,1063.43831826111,"maize"
"444","Ushirombo","town","Geita,Igulwa",23428,-891260704,4,944.63011220189,"maize"
"445","Ushirombo","town","Geita,Igulwa",23428,-891260704,5,955.429370727877,"maize"
"446","Ushirombo","town","Geita,Igulwa",23428,-891260704,6,976.200886696047,"maize"
"447","Ushirombo","town","Geita,Igulwa",23428,-891260704,7,969.190947288159,"maize"
"448","Ushirombo","town","Geita,Igulwa",23428,-891260704,8,967.078348677809,"maize"
"449","Rusaba","village",NA,11908,1363314646,1,965.530058711148,"maize"
"450","Rusaba","village",NA,11908,1363314646,2,952.786853065543,"maize"
"451","Rusaba","village",NA,11908,1363314646,3,911.620422519762,"maize"
"452","Rusaba","village",NA,11908,1363314646,4,868.30958842305,"maize"
"453","Rusaba","village",NA,11908,1363314646,5,869.466198433536,"maize"
"454","Rusaba","village",NA,11908,1363314646,6,844.930863853842,"maize"
"455","Rusaba","village",NA,11908,1363314646,7,837.381770796904,"maize"
"456","Rusaba","village",NA,11908,1363314646,8,841.110707617137,"maize"
"457","Ruaha","village",NA,21459,1542080389,1,1052.40767640485,"maize"
"458","Ruaha","village",NA,21459,1542080389,2,1005.14734588663,"maize"
"459","Ruaha","village",NA,21459,1542080389,3,985.697587889988,"maize"
"460","Ruaha","village",NA,21459,1542080389,4,969.306695887918,"maize"
"461","Ruaha","village",NA,21459,1542080389,5,945.983785718981,"maize"
"462","Ruaha","village",NA,21459,1542080389,6,948.277945370001,"maize"
"463","Ruaha","village",NA,21459,1542080389,7,1004.1378859402,"maize"
"464","Ruaha","village",NA,21459,1542080389,8,968.707707953102,"maize"
"465","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,1,1149.33878233966,"maize"
"466","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,2,1129.23453952313,"maize"
"467","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,3,1098.91264122116,"maize"
"468","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,4,1045.84266544804,"maize"
"469","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,5,1057.25602041863,"maize"
"470","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,6,1072.27774228554,"maize"
"471","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,7,1063.78169719227,"maize"
"472","Kisesa 'A'","town","Mwanza, Tanzania",21707,259709135,8,1031.08617934091,"maize"
"473","Misungwi","town",NA,30728,259066734,1,1134.61963611599,"maize"
"474","Misungwi","town",NA,30728,259066734,2,1112.47863236649,"maize"
"475","Misungwi","town",NA,30728,259066734,3,1077.59173606525,"maize"
"476","Misungwi","town",NA,30728,259066734,4,1035.16847981816,"maize"
"477","Misungwi","town",NA,30728,259066734,5,1032.07432874837,"maize"
"478","Misungwi","town",NA,30728,259066734,6,1054.33986623832,"maize"
"479","Misungwi","town",NA,30728,259066734,7,1040.89771414708,"maize"
"480","Misungwi","town",NA,30728,259066734,8,999.894869879561,"maize"
"481","Kitagata","village",NA,48852,1363314674,1,990.679057225486,"maize"
"482","Kitagata","village",NA,48852,1363314674,2,968.381977832069,"maize"
"483","Kitagata","village",NA,48852,1363314674,3,924.890610582575,"maize"
"484","Kitagata","village",NA,48852,1363314674,4,859.023747816983,"maize"
"485","Kitagata","village",NA,48852,1363314674,5,846.243564225716,"maize"
"486","Kitagata","village",NA,48852,1363314674,6,849.287455551586,"maize"
"487","Kitagata","village",NA,48852,1363314674,7,853.393439767329,"maize"
"488","Kitagata","village",NA,48852,1363314674,8,858.15785969312,"maize"
"489","Shunga","village",NA,25420,1363314675,1,957.91818203368,"maize"
"490","Shunga","village",NA,25420,1363314675,2,946.697042776935,"maize"
"491","Shunga","village",NA,25420,1363314675,3,922.523098125307,"maize"
"492","Shunga","village",NA,25420,1363314675,4,873.968589123328,"maize"
"493","Shunga","village",NA,25420,1363314675,5,871.027424529825,"maize"
"494","Shunga","village",NA,25420,1363314675,6,837.63768712183,"maize"
"495","Shunga","village",NA,25420,1363314675,7,832.212711342615,"maize"
"496","Shunga","village",NA,25420,1363314675,8,833.28659256818,"maize"
"497","Rungwe mpya","village",NA,12012,-102219464,1,1012.06204331756,"maize"
"498","Rungwe mpya","village",NA,12012,-102219464,2,974.683522684804,"maize"
"499","Rungwe mpya","village",NA,12012,-102219464,3,917.93290190948,"maize"
"500","Rungwe mpya","village",NA,12012,-102219464,4,855.857207316571,"maize"
"501","Rungwe mpya","village",NA,12012,-102219464,5,830.804796376244,"maize"
"502","Rungwe mpya","village",NA,12012,-102219464,6,836.507100033603,"maize"
"503","Rungwe mpya","village",NA,12012,-102219464,7,848.372744584298,"maize"
"504","Rungwe mpya","village",NA,12012,-102219464,8,858.266921742663,"maize"
"505","Muhweza","village",NA,10557259,-570366033,1,1077.38705319321,"maize"
"506","Muhweza","village",NA,10557259,-570366033,2,1076.40005413486,"maize"
"507","Muhweza","village",NA,10557259,-570366033,3,1070.68326788979,"maize"
"508","Muhweza","village",NA,10557259,-570366033,4,1010.84005560982,"maize"
"509","Muhweza","village",NA,10557259,-570366033,5,977.025190939111,"maize"
"510","Muhweza","village",NA,10557259,-570366033,6,950.012706393342,"maize"
"511","Muhweza","village",NA,10557259,-570366033,7,937.504607633424,"maize"
"512","Muhweza","village",NA,10557259,-570366033,8,934.624157394566,"maize"
"513","Mlabani","village",NA,10943,1532925284,1,1046.77318447395,"maize"
"514","Mlabani","village",NA,10943,1532925284,2,989.727440040265,"maize"
"515","Mlabani","village",NA,10943,1532925284,3,986.950951198495,"maize"
"516","Mlabani","village",NA,10943,1532925284,4,972.797528713427,"maize"
"517","Mlabani","village",NA,10943,1532925284,5,951.378648081158,"maize"
"518","Mlabani","village",NA,10943,1532925284,6,954.296454428563,"maize"
"519","Mlabani","village",NA,10943,1532925284,7,973.27197023735,"maize"
"520","Mlabani","village",NA,10943,1532925284,8,987.329423475955,"maize"
"521","kiberege","village",NA,10968,1535622650,1,1050.87842800247,"maize"
"522","kiberege","village",NA,10968,1535622650,2,993.022326531641,"maize"
"523","kiberege","village",NA,10968,1535622650,3,985.651564688266,"maize"
"524","kiberege","village",NA,10968,1535622650,4,970.768463433858,"maize"
"525","kiberege","village",NA,10968,1535622650,5,947.893811301167,"maize"
"526","kiberege","village",NA,10968,1535622650,6,950.363997976094,"maize"
"527","kiberege","village",NA,10968,1535622650,7,997.834862398127,"maize"
"528","kiberege","village",NA,10968,1535622650,8,994.506462077657,"maize"
"529","Ndirigishi","village",NA,10115,1740139684,1,1002.65607212992,"maize"
"530","Ndirigishi","village",NA,10115,1740139684,2,1018.14241181173,"maize"
"531","Ndirigishi","village",NA,10115,1740139684,3,995.987663097729,"maize"
"532","Ndirigishi","village",NA,10115,1740139684,4,994.93508458554,"maize"
"533","Ndirigishi","village",NA,10115,1740139684,5,947.091513090601,"maize"
"534","Ndirigishi","village",NA,10115,1740139684,6,927.328930367864,"maize"
"535","Ndirigishi","village",NA,10115,1740139684,7,916.161777977342,"maize"
"536","Ndirigishi","village",NA,10115,1740139684,8,892.085238559024,"maize"
"537","Mvugwe","village",NA,13221,1363314670,1,1011.54290779017,"maize"
"538","Mvugwe","village",NA,13221,1363314670,2,989.628404115477,"maize"
"539","Mvugwe","village",NA,13221,1363314670,3,936.10291924414,"maize"
"540","Mvugwe","village",NA,13221,1363314670,4,855.687320453673,"maize"
"541","Mvugwe","village",NA,13221,1363314670,5,852.15615257736,"maize"
"542","Mvugwe","village",NA,13221,1363314670,6,864.263856797433,"maize"
"543","Mvugwe","village",NA,13221,1363314670,7,873.783715614641,"maize"
"544","Mvugwe","village",NA,13221,1363314670,8,876.096816257926,"maize"
"545","Majengo Mapya","village",NA,10834,1657357671,1,1183.70350746629,"maize"
"546","Majengo Mapya","village",NA,10834,1657357671,2,1154.59678759933,"maize"
"547","Majengo Mapya","village",NA,10834,1657357671,3,1104.54283062997,"maize"
"548","Majengo Mapya","village",NA,10834,1657357671,4,1060.88311787165,"maize"
"549","Majengo Mapya","village",NA,10834,1657357671,5,1050.88505435952,"maize"
"550","Majengo Mapya","village",NA,10834,1657357671,6,1121.72543796126,"maize"
"551","Majengo Mapya","village",NA,10834,1657357671,7,1108.79481080091,"maize"
"552","Majengo Mapya","village",NA,10834,1657357671,8,1037.14118694346,"maize"
"553","Msowero","village",NA,10749,1547354096,1,1095.0267127651,"maize"
"554","Msowero","village",NA,10749,1547354096,2,1073.93102274068,"maize"
"555","Msowero","village",NA,10749,1547354096,3,1046.56857449552,"maize"
"556","Msowero","village",NA,10749,1547354096,4,991.295328681666,"maize"
"557","Msowero","village",NA,10749,1547354096,5,990.719311784199,"maize"
"558","Msowero","village",NA,10749,1547354096,6,1002.81168752455,"maize"
"559","Msowero","village",NA,10749,1547354096,7,1005.59964400282,"maize"
"560","Msowero","village",NA,10749,1547354096,8,963.928636173975,"maize"
"561","Lwamgasa","village","Geita, Tanzania",16357,965844821,1,1103.93911621666,"maize"
"562","Lwamgasa","village","Geita, Tanzania",16357,965844821,2,1076.07292748751,"maize"
"563","Lwamgasa","village","Geita, Tanzania",16357,965844821,3,1056.74327151809,"maize"
"564","Lwamgasa","village","Geita, Tanzania",16357,965844821,4,954.547208249863,"maize"
"565","Lwamgasa","village","Geita, Tanzania",16357,965844821,5,970.432169681725,"maize"
"566","Lwamgasa","village","Geita, Tanzania",16357,965844821,6,992.38001187066,"maize"
"567","Lwamgasa","village","Geita, Tanzania",16357,965844821,7,981.892604339915,"maize"
"568","Lwamgasa","village","Geita, Tanzania",16357,965844821,8,977.053978890566,"maize"
"569","Malunga","village",NA,10225,1649496020,1,1091.44637681565,"maize"
"570","Malunga","village",NA,10225,1649496020,2,1060.62426676091,"maize"
"571","Malunga","village",NA,10225,1649496020,3,1033.88315644749,"maize"
"572","Malunga","village",NA,10225,1649496020,4,931.245188754624,"maize"
"573","Malunga","village",NA,10225,1649496020,5,928.928686740553,"maize"
"574","Malunga","village",NA,10225,1649496020,6,961.793682538961,"maize"
"575","Malunga","village",NA,10225,1649496020,7,960.930929609997,"maize"
"576","Malunga","village",NA,10225,1649496020,8,957.77690811649,"maize"
"577","Majengo","village",NA,15917,1649486219,1,1091.71109780752,"maize"
"578","Majengo","village",NA,15917,1649486219,2,1060.84971660358,"maize"
"579","Majengo","village",NA,15917,1649486219,3,1034.1060593307,"maize"
"580","Majengo","village",NA,15917,1649486219,4,931.891064838652,"maize"
"581","Majengo","village",NA,15917,1649486219,5,929.724478688355,"maize"
"582","Majengo","village",NA,15917,1649486219,6,962.145388567175,"maize"
"583","Majengo","village",NA,15917,1649486219,7,961.495939179725,"maize"
"584","Majengo","village",NA,15917,1649486219,8,958.188972024611,"maize"
"585","Nkome","village",NA,11672,1381395089,1,1124.64577521102,"maize"
"586","Nkome","village",NA,11672,1381395089,2,1119.30503369781,"maize"
"587","Nkome","village",NA,11672,1381395089,3,1110.90758745558,"maize"
"588","Nkome","village",NA,11672,1381395089,4,1042.80351767697,"maize"
"589","Nkome","village",NA,11672,1381395089,5,1050.4254095089,"maize"
"590","Nkome","village",NA,11672,1381395089,6,1079.08312663169,"maize"
"591","Nkome","village",NA,11672,1381395089,7,1081.44155499132,"maize"
"592","Nkome","village",NA,11672,1381395089,8,1057.12628400265,"maize"
"593","Tloma, Ganako","village",NA,10996,-1077747087,1,987.74973905584,"maize"
"594","Tloma, Ganako","village",NA,10996,-1077747087,2,1003.54519779545,"maize"
"595","Tloma, Ganako","village",NA,10996,-1077747087,3,1011.97741365265,"maize"
"596","Tloma, Ganako","village",NA,10996,-1077747087,4,977.404763148586,"maize"
"597","Tloma, Ganako","village",NA,10996,-1077747087,5,951.360708116168,"maize"
"598","Tloma, Ganako","village",NA,10996,-1077747087,6,924.38110387353,"maize"
"599","Tloma, Ganako","village",NA,10996,-1077747087,7,914.817771000526,"maize"
"600","Tloma, Ganako","village",NA,10996,-1077747087,8,898.216898373708,"maize"
"601","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,1,1082.71376919904,"maize"
"602","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,2,1101.59299013019,"maize"
"603","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,3,1109.88898494027,"maize"
"604","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,4,1038.12889063322,"maize"
"605","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,5,1013.09362961427,"maize"
"606","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,6,1017.78789955586,"maize"
"607","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,7,1013.9591522635,"maize"
"608","Mto wa Mbu","town","Arusha, Tanzania",11405,255620128,8,986.812407121853,"maize"
"609","Mkamba","village",NA,16809,1535682578,1,1049.83812564256,"maize"
"610","Mkamba","village",NA,16809,1535682578,2,1004.1581094357,"maize"
"611","Mkamba","village",NA,16809,1535682578,3,984.765797447943,"maize"
"612","Mkamba","village",NA,16809,1535682578,4,969.557614990648,"maize"
"613","Mkamba","village",NA,16809,1535682578,5,945.191758955543,"maize"
"614","Mkamba","village",NA,16809,1535682578,6,946.613663370148,"maize"
"615","Mkamba","village",NA,16809,1535682578,7,1001.51041290526,"maize"
"616","Mkamba","village",NA,16809,1535682578,8,966.587122143262,"maize"
"617","Kayanga","town",NA,16590,-1675351656,1,1039.77853841523,"maize"
"618","Kayanga","town",NA,16590,-1675351656,2,1022.17631364776,"maize"
"619","Kayanga","town",NA,16590,-1675351656,3,1031.43864910319,"maize"
"620","Kayanga","town",NA,16590,-1675351656,4,985.092608881146,"maize"
"621","Kayanga","town",NA,16590,-1675351656,5,958.534945335752,"maize"
"622","Kayanga","town",NA,16590,-1675351656,6,955.790339534656,"maize"
"623","Kayanga","town",NA,16590,-1675351656,7,956.734658773048,"maize"
"624","Kayanga","town",NA,16590,-1675351656,8,954.343176087338,"maize"
"625","Hedaru","village",NA,14986,-1532751284,1,1082.39360875849,"maize"
"626","Hedaru","village",NA,14986,-1532751284,2,1080.6867210492,"maize"
"627","Hedaru","village",NA,14986,-1532751284,3,1070.35297739155,"maize"
"628","Hedaru","village",NA,14986,-1532751284,4,1034.39185856593,"maize"
"629","Hedaru","village",NA,14986,-1532751284,5,1035.16701051388,"maize"
"630","Hedaru","village",NA,14986,-1532751284,6,1003.45839331411,"maize"
"631","Hedaru","village",NA,14986,-1532751284,7,979.709682053724,"maize"
"632","Hedaru","village",NA,14986,-1532751284,8,954.672255875324,"maize"
"633","Kakola","village",NA,11740,1602138084,1,1099.68732744752,"maize"
"634","Kakola","village",NA,11740,1602138084,2,1068.41212239968,"maize"
"635","Kakola","village",NA,11740,1602138084,3,1048.03417249365,"maize"
"636","Kakola","village",NA,11740,1602138084,4,972.445796993783,"maize"
"637","Kakola","village",NA,11740,1602138084,5,975.812931822999,"maize"
"638","Kakola","village",NA,11740,1602138084,6,1003.14153989842,"maize"
"639","Kakola","village",NA,11740,1602138084,7,985.278030889619,"maize"
"640","Kakola","village",NA,11740,1602138084,8,972.196594954678,"maize"
"641","Madizini","village",NA,14168,1547370722,1,1118.86618668944,"maize"
"642","Madizini","village",NA,14168,1547370722,2,1094.95435192291,"maize"
"643","Madizini","village",NA,14168,1547370722,3,1067.96997842945,"maize"
"644","Madizini","village",NA,14168,1547370722,4,990.356329351619,"maize"
"645","Madizini","village",NA,14168,1547370722,5,1007.02188232622,"maize"
"646","Madizini","village",NA,14168,1547370722,6,1026.49405852415,"maize"
"647","Madizini","village",NA,14168,1547370722,7,1019.93595021619,"maize"
"648","Madizini","village",NA,14168,1547370722,8,978.023144087002,"maize"
"649","Nyehunge","village",NA,11083,1504736009,1,1079.91191510452,"maize"
"650","Nyehunge","village",NA,11083,1504736009,2,1066.32482765773,"maize"
"651","Nyehunge","village",NA,11083,1504736009,3,1061.87977460015,"maize"
"652","Nyehunge","village",NA,11083,1504736009,4,982.533257769088,"maize"
"653","Nyehunge","village",NA,11083,1504736009,5,997.334723064685,"maize"
"654","Nyehunge","village",NA,11083,1504736009,6,1027.37407909593,"maize"
"655","Nyehunge","village",NA,11083,1504736009,7,1024.11711637232,"maize"
"656","Nyehunge","village",NA,11083,1504736009,8,1017.23855025736,"maize"
"657","Chita","village",NA,15367,1530925247,1,1026.44092454121,"maize"
"658","Chita","village",NA,15367,1530925247,2,965.120765459946,"maize"
"659","Chita","village",NA,15367,1530925247,3,958.749519872327,"maize"
"660","Chita","village",NA,15367,1530925247,4,940.739580754669,"maize"
"661","Chita","village",NA,15367,1530925247,5,914.549755151484,"maize"
"662","Chita","village",NA,15367,1530925247,6,905.987874174783,"maize"
"663","Chita","village",NA,15367,1530925247,7,921.605441793115,"maize"
"664","Chita","village",NA,15367,1530925247,8,930.287780647926,"maize"
"665","Kalinzi","village",NA,10302,1223644663,1,967.494684185254,"maize"
"666","Kalinzi","village",NA,10302,1223644663,2,955.6783522436,"maize"
"667","Kalinzi","village",NA,10302,1223644663,3,910.968787240605,"maize"
"668","Kalinzi","village",NA,10302,1223644663,4,865.155677093893,"maize"
"669","Kalinzi","village",NA,10302,1223644663,5,865.79726017622,"maize"
"670","Kalinzi","village",NA,10302,1223644663,6,845.698399637154,"maize"
"671","Kalinzi","village",NA,10302,1223644663,7,840.777180838402,"maize"
"672","Kalinzi","village",NA,10302,1223644663,8,845.842037971856,"maize"
"673","Kibwigwa","village",NA,10005,1363314649,1,956.689753123136,"maize"
"674","Kibwigwa","village",NA,10005,1363314649,2,948.032800322007,"maize"
"675","Kibwigwa","village",NA,10005,1363314649,3,914.479268069059,"maize"
"676","Kibwigwa","village",NA,10005,1363314649,4,875.310992341263,"maize"
"677","Kibwigwa","village",NA,10005,1363314649,5,872.589810690361,"maize"
"678","Kibwigwa","village",NA,10005,1363314649,6,829.521099206,"maize"
"679","Kibwigwa","village",NA,10005,1363314649,7,815.79982532464,"maize"
"680","Kibwigwa","village",NA,10005,1363314649,8,816.270697547427,"maize"
"681","Muhunga","village",NA,10034,1363314677,1,957.159134692032,"maize"
"682","Muhunga","village",NA,10034,1363314677,2,944.194136130546,"maize"
"683","Muhunga","village",NA,10034,1363314677,3,905.371096566293,"maize"
"684","Muhunga","village",NA,10034,1363314677,4,872.655645333486,"maize"
"685","Muhunga","village",NA,10034,1363314677,5,862.466359324184,"maize"
"686","Muhunga","village",NA,10034,1363314677,6,837.0600375822,"maize"
"687","Muhunga","village",NA,10034,1363314677,7,827.021160722516,"maize"
"688","Muhunga","village",NA,10034,1363314677,8,828.295960826345,"maize"
"689","Kigina","village",NA,10455,1363314681,1,1024.93332925636,"maize"
"690","Kigina","village",NA,10455,1363314681,2,998.406329025117,"maize"
"691","Kigina","village",NA,10455,1363314681,3,964.975879529666,"maize"
"692","Kigina","village",NA,10455,1363314681,4,872.328655565948,"maize"
"693","Kigina","village",NA,10455,1363314681,5,866.334201530641,"maize"
"694","Kigina","village",NA,10455,1363314681,6,872.067882147795,"maize"
"695","Kigina","village",NA,10455,1363314681,7,878.58833784861,"maize"
"696","Kigina","village",NA,10455,1363314681,8,885.059876492704,"maize"
"697","Rulenge","town","Kagera, Tanzania",11444,259704149,1,1049.38791563599,"maize"
"698","Rulenge","town","Kagera, Tanzania",11444,259704149,2,1048.16688334551,"maize"
"699","Rulenge","town","Kagera, Tanzania",11444,259704149,3,1047.40612919224,"maize"
"700","Rulenge","town","Kagera, Tanzania",11444,259704149,4,1000.09652185955,"maize"
"701","Rulenge","town","Kagera, Tanzania",11444,259704149,5,970.023745468627,"maize"
"702","Rulenge","town","Kagera, Tanzania",11444,259704149,6,936.273440113928,"maize"
"703","Rulenge","town","Kagera, Tanzania",11444,259704149,7,926.022471754831,"maize"
"704","Rulenge","town","Kagera, Tanzania",11444,259704149,8,914.248253738294,"maize"
"705","Lipangalala","village",NA,10825,1532924456,1,1046.74163919541,"maize"
"706","Lipangalala","village",NA,10825,1532924456,2,989.639052779249,"maize"
"707","Lipangalala","village",NA,10825,1532924456,3,986.905318846038,"maize"
"708","Lipangalala","village",NA,10825,1532924456,4,972.828089392212,"maize"
"709","Lipangalala","village",NA,10825,1532924456,5,951.417745096354,"maize"
"710","Lipangalala","village",NA,10825,1532924456,6,954.222918514371,"maize"
"711","Lipangalala","village",NA,10825,1532924456,7,972.873936590754,"maize"
"712","Lipangalala","village",NA,10825,1532924456,8,987.027582332974,"maize"
"713","Mbuguni","village","Arumeru, Arusha",14880,846799029,1,1136.50770710082,"maize"
"714","Mbuguni","village","Arumeru, Arusha",14880,846799029,2,1138.37065066466,"maize"
"715","Mbuguni","village","Arumeru, Arusha",14880,846799029,3,1127.18383277725,"maize"
"716","Mbuguni","village","Arumeru, Arusha",14880,846799029,4,1050.99070741063,"maize"
"717","Mbuguni","village","Arumeru, Arusha",14880,846799029,5,1039.00458225599,"maize"
"718","Mbuguni","village","Arumeru, Arusha",14880,846799029,6,1026.39321852426,"maize"
"719","Mbuguni","village","Arumeru, Arusha",14880,846799029,7,1016.91069979422,"maize"
"720","Mbuguni","village","Arumeru, Arusha",14880,846799029,8,985.909096215816,"maize"
"721","Mwanza","city",NA,1104521,255590322,1,1191.148182453,"maize"
"722","Mwanza","city",NA,1104521,255590322,2,1162.22511491694,"maize"
"723","Mwanza","city",NA,1104521,255590322,3,1134.94371959183,"maize"
"724","Mwanza","city",NA,1104521,255590322,4,1094.27262355881,"maize"
"725","Mwanza","city",NA,1104521,255590322,5,1111.01381296177,"maize"
"726","Mwanza","city",NA,1104521,255590322,6,1142.47894076198,"maize"
"727","Mwanza","city",NA,1104521,255590322,7,1140.8147691564,"maize"
"728","Mwanza","city",NA,1104521,255590322,8,1107.72813190821,"maize"
"729","Korogwe","town","Tanga, Tanzania",62032,255655635,1,1146.6955761055,"maize"
"730","Korogwe","town","Tanga, Tanzania",62032,255655635,2,1138.00552065856,"maize"
"731","Korogwe","town","Tanga, Tanzania",62032,255655635,3,1109.66308900023,"maize"
"732","Korogwe","town","Tanga, Tanzania",62032,255655635,4,1063.11344126839,"maize"
"733","Korogwe","town","Tanga, Tanzania",62032,255655635,5,1104.35493166477,"maize"
"734","Korogwe","town","Tanga, Tanzania",62032,255655635,6,1086.74272883356,"maize"
"735","Korogwe","town","Tanga, Tanzania",62032,255655635,7,1079.13680330065,"maize"
"736","Korogwe","town","Tanga, Tanzania",62032,255655635,8,1033.15524413586,"maize"
"737","Dar es-Salaam","city",NA,5383728,27565027,1,1127.158524367,"maize"
"738","Dar es-Salaam","city",NA,5383728,27565027,2,1123.01621087666,"maize"
"739","Dar es-Salaam","city",NA,5383728,27565027,3,1099.86705281668,"maize"
"740","Dar es-Salaam","city",NA,5383728,27565027,4,1073.07224065245,"maize"
"741","Dar es-Salaam","city",NA,5383728,27565027,5,1059.27083925089,"maize"
"742","Dar es-Salaam","city",NA,5383728,27565027,6,1078.15196659566,"maize"
"743","Dar es-Salaam","city",NA,5383728,27565027,7,1136.66233237335,"maize"
"744","Dar es-Salaam","city",NA,5383728,27565027,8,1092.91053811065,"maize"
"745","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,1,1118.359375,"maize"
"746","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,2,1128.74389648438,"maize"
"747","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,3,1076.68835449219,"maize"
"748","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,4,1031.70947265625,"maize"
"749","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,5,1071.23864746094,"maize"
"750","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,6,1069.80737304688,"maize"
"751","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,7,1086.3662109375,"maize"
"752","Zanzibar City مدينة زنجبار","city",NA,709809,-974440684,8,1057.93493652344,"maize"
